skill,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,mdn_link,youtube_english,youtube_hindi,youtube_kannada,youtube_tamil,youtube_telugu
Angular,Basic,"Which syntax is used for string interpolation?","{{ }}","[ ]","( )","* ",A,"Double curly braces {{ }} are used to embed dynamic values from the component into the template.",https://angular.io/guide/interpolation,https://youtube.com/results?search_query=angular+data+binding,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What does property binding allow you to do?","Bind a method to a click event","Bind a component property to an element's property","Bind data from template to component","Bind a class conditionally",B,"Property binding uses square brackets [ ] to set an element's property to a component's property value.",https://angular.io/guide/property-binding,https://youtube.com/results?search_query=angular+data+binding,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you bind a button click event in Angular?","{{ click() }}","[click]=""handleClick()""","(click)=""handleClick()""","*click=""handleClick()""",C,"Event binding uses parentheses ( ) around the event name to listen to events and call a method.",https://angular.io/guide/event-binding,https://youtube.com/results?search_query=angular+event+binding,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which directive is used for two-way data binding?","ngModel","ngIf","ngFor","ngClass",A,"ngModel with [()] syntax (banana in a box) provides two-way binding between a form element and a component property.",https://angular.io/api/forms/NgModel,https://youtube.com/results?search_query=angular+two+way+binding,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What does *ngIf do?","Loops over a list","Conditionally includes a template","Adds CSS classes","Binds properties",B,"*ngIf conditionally adds or removes an element from the DOM based on a boolean expression.",https://angular.io/api/common/NgIf,https://youtube.com/results?search_query=angular+directives,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which directive renders a list of items?","ngIf","ngSwitch","ngFor","ngClass",C,"*ngFor repeats a template for each item in an iterable list.",https://angular.io/api/common/NgFor,https://youtube.com/results?search_query=angular+directives,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is a service in Angular?","A class that manages templates","A class with business logic that can be shared across components","A decorator for components","A module that imports other modules",B,"Services provide functionality like data fetching, logging, or business logic to components.",https://angular.io/guide/architecture-services,https://youtube.com/results?search_query=angular+services,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How is a service made available for dependency injection?","By importing it into a component","By providing it in a module's providers array or component's providers array","By declaring it in declarations","By adding it to bootstrap",B,"A service must be registered with a provider, usually at the module level (root) or component level, to be injectable.",https://angular.io/guide/providers,https://youtube.com/results?search_query=angular+dependency+injection,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the purpose of an NgModule?","To define a component's template","To organize the application into cohesive blocks of functionality","To handle HTTP requests","To format data",B,"An NgModule declares components, directives, and pipes, and imports other modules.",https://angular.io/guide/ngmodules,https://youtube.com/results?search_query=angular+modules,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which property in @NgModule lists components, directives, and pipes belonging to this module?","imports","exports","declarations","providers",C,"The declarations array tells Angular which components, directives, and pipes are part of the module.",https://angular.io/api/core/NgModule#declarations,https://youtube.com/results?search_query=angular+modules,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you define a route in Angular?","By creating a component","By configuring a RouterModule with an array of route objects","By using the @Route decorator","By adding a <router-outlet> tag",B,"Routes are defined in a constant array, each mapping a path to a component, then imported via RouterModule.forRoot() or forChild().",https://angular.io/guide/router,https://youtube.com/results?search_query=angular+routing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is <router-outlet> used for?","To display a loading spinner","To define a navigation menu","To indicate where routed components should be rendered","To handle route parameters",C,"<router-outlet> acts as a placeholder where the router renders the component for the current route.",https://angular.io/api/router/RouterOutlet,https://youtube.com/results?search_query=angular+routing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which Angular CLI command generates a new component?","ng generate component <name>","ng create component <name>","ng add component <name>","ng new component <name>",A,"ng generate component (or ng g c) creates a new component with its files.",https://angular.io/cli/generate#component,https://youtube.com/results?search_query=angular+cli,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is a lifecycle hook?","A way to bind data to a template","A method that taps into key events in a component's life","A service for HTTP requests","A directive for conditional rendering",B,"Lifecycle hooks let you respond to events like component creation, change detection, and destruction.",https://angular.io/guide/lifecycle-hooks,https://youtube.com/results?search_query=angular+lifecycle+hooks,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which hook is called after component's view is fully initialized?","ngOnInit","ngAfterViewInit","ngOnChanges","ngOnDestroy",B,"ngAfterViewInit is called once after Angular has fully initialized the component's view and child views.",https://angular.io/api/core/AfterViewInit,https://youtube.com/results?search_query=angular+lifecycle+hooks,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is a pipe in Angular?","An error handler","A method to transform data for display","A routing service","A CSS directive",B,"Pipes transform data into a desired format, like dates, currency, or uppercase.",https://angular.io/guide/pipes,https://youtube.com/results?search_query=angular+pipes,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you use the uppercase pipe?","{{ value | uppercase }}","{{ value uppercase }}","{{ uppercase(value) }}","{{ value.uppercase() }}",A,"The pipe operator '|' applies a pipe, like uppercase, to the value on its left.",https://angular.io/api/common/UpperCasePipe,https://youtube.com/results?search_query=angular+pipes,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which module must be imported to use ngModel?","FormsModule","ReactiveFormsModule","HttpClientModule","RouterModule",A,"FormsModule provides ngModel and other template-driven form directives.",https://angular.io/api/forms/FormsModule,https://youtube.com/results?search_query=angular+forms,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Template-driven vs reactive forms: which is more scalable?","Template-driven","Reactive","Both are equally scalable","Neither is scalable",B,"Reactive forms offer more control, testability, and scalability, especially for complex forms.",https://angular.io/guide/forms-overview,https://youtube.com/results?search_query=angular+forms,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which service is used to make HTTP requests?","HttpService","HttpClient","HttpModule","RequestService",B,"HttpClient from @angular/common/http is used for making HTTP requests.",https://angular.io/guide/http,https://youtube.com/results?search_query=angular+http+client,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you navigate programmatically?","Using Router.navigate()","Setting window.location.href","Using Location.go()","Calling routerLink directly",A,"Inject Router and call router.navigate(['/path']) to change routes.",https://angular.io/api/router/Router#navigate,https://youtube.com/results?search_query=angular+routing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What does the async pipe do?","Makes HTTP requests","Automatically unsubscribes from Observables in templates","Creates promises","Handles errors",B,"The async pipe subscribes to an Observable or Promise and returns the latest value; it also handles unsubscription.",https://angular.io/api/common/AsyncPipe,https://youtube.com/results?search_query=angular+pipes,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is a structural directive?","Directives that change DOM layout by adding/removing elements","Directives that change appearance","Directives that handle events","Directives that format data",A,"Structural directives like *ngIf and *ngFor alter the structure of the DOM.",https://angular.io/guide/structural-directives,https://youtube.com/results?search_query=angular+directives,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is an attribute directive?","Directives that add/remove elements","Directives that change behavior/appearance of an element","Directives for routing","Directives for components",B,"Attribute directives like ngClass and ngStyle change the appearance or behavior of an existing element.",https://angular.io/guide/attribute-directives,https://youtube.com/results?search_query=angular+directives,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you create a custom pipe?","By extending Pipe class","By implementing PipeTransform and using @Pipe","By creating a service","By using @Component",B,"A custom pipe must implement PipeTransform and be decorated with @Pipe.",https://angular.io/guide/pipes-custom,https://youtube.com/results?search_query=angular+pipes,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the root module typically called?","AppComponent","MainModule","AppModule","RootModule",C,"By convention, the root module is named AppModule in app.module.ts.",https://angular.io/guide/bootstrapping,https://youtube.com/results?search_query=angular+modules,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What does the bootstrap array in @NgModule do?","Imports required modules","Lists components to be compiled","Specifies the root component inserted into index.html","Provides services",C,"The bootstrap array tells Angular which component(s) to bootstrap as the root of the application.",https://angular.io/api/core/NgModule#bootstrap,https://youtube.com/results?search_query=angular+modules,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you pass data from parent to child?","Using @Output","Using @Input","Using a service","Using router parameters",B,"@Input decorator allows a parent to bind data to properties in a child component.",https://angular.io/guide/inputs-outputs,https://youtube.com/results?search_query=angular+component+communication,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How do you emit an event from child to parent?","Using @Input","Using @Output and EventEmitter","Using a shared service","Using ViewChild",B,"@Output decorates an EventEmitter; the child emits events, and the parent listens.",https://angular.io/guide/inputs-outputs,https://youtube.com/results?search_query=angular+component+communication,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which command creates a new Angular app?","ng new <app-name>","ng create <app-name>","ng init <app-name>","ng start <app-name>",A,"ng new scaffolds a new Angular workspace and initial application.",https://angular.io/cli/new,https://youtube.com/results?search_query=angular+cli,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the providers array for?","To declare components","To import modules","To make services available for DI","To export directives",C,"Providers array registers services with the injector, making them available.",https://angular.io/guide/providers,https://youtube.com/results?search_query=angular+modules,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which hook is called when a component is destroyed?","ngOnInit","ngAfterContentInit","ngOnDestroy","ngOnChanges",C,"ngOnDestroy is called just before Angular destroys the component, useful for cleanup.",https://angular.io/api/core/OnDestroy,https://youtube.com/results?search_query=angular+lifecycle+hooks,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to make a GET request using HttpClient?","http.get(url).subscribe()","http.fetch(url).then()","http.request(url).send()","http.get(url).execute()",A,"HttpClient's get returns an Observable; you subscribe to handle the response.",https://angular.io/guide/http#making-a-get-request,https://youtube.com/results?search_query=angular+http+client,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What does the exports array in NgModule do?","Lists components used in templates","Makes declarations available to other modules","Provides services","Imports modules",B,"The exports array exposes components, directives, and pipes so they can be used in other modules' templates.",https://angular.io/api/core/NgModule#exports,https://youtube.com/results?search_query=angular+modules,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which decorator marks a class as injectable?","@Component","@NgModule","@Injectable","@Directive",C,"@Injectable marks a class as available for dependency injection.",https://angular.io/api/core/Injectable,https://youtube.com/results?search_query=angular+services,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to define a route with a parameter id?","{ path: 'user/:id', component: UserComponent }","{ path: 'user/{id}', component: UserComponent }","{ path: 'user/<id>', component: UserComponent }","{ path: 'user(id)', component: UserComponent }",A,"The colon (:) indicates a route parameter placeholder.",https://angular.io/guide/router#route-parameters,https://youtube.com/results?search_query=angular+routing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to access route parameters?","Using ActivatedRoute's paramMap","Using Router's getParams","Using Location service","Using @Input",A,"Inject ActivatedRoute and subscribe to paramMap or use snapshot.paramMap.",https://angular.io/guide/router#accessing-parameters-with-parammap,https://youtube.com/results?search_query=angular+routing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What does providedIn: root do?","Provides service only in root component","Makes service a singleton application-wide","Provides service in a module","Creates a new instance per component",B,"providedIn: root makes the service tree-shakable and available app-wide as a singleton.",https://angular.io/guide/providers#providedin-and-ngmodules,https://youtube.com/results?search_query=angular+services,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Component vs directive: key difference?","Components have templates; directives don't","Directives are for services","Components are for routing","No difference",A,"A component is a directive with a template, while directives do not have templates.",https://angular.io/guide/architecture-components,https://youtube.com/results?search_query=angular+components+vs+directives,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which directive adds/removes CSS classes dynamically?","ngIf","ngFor","ngClass","ngStyle",C,"ngClass conditionally adds or removes CSS classes.",https://angular.io/api/common/NgClass,https://youtube.com/results?search_query=angular+directives,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to set inline styles dynamically?","ngIf","ngStyle","ngClass","style binding",B,"ngStyle sets multiple inline styles dynamically; style binding works for single properties.",https://angular.io/api/common/NgStyle,https://youtube.com/results?search_query=angular+directives,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What does the async pipe do in templates?","Handles async operations in components","Subscribes to observable and auto-unsubscribes","Makes HTTP calls","Creates promises",B,"The async pipe subscribes and returns the latest value, handling unsubscription.",https://angular.io/api/common/AsyncPipe,https://youtube.com/results?search_query=angular+pipes,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to prevent default navigation on a link?","Use href='#'","Use routerLink and preventDefault","Use (click)=""false""","Use (click)=""$event.preventDefault()""",D,"Call $event.preventDefault() in the click handler to prevent default browser navigation.",https://angular.io/guide/event-binding#passing-event-object,https://youtube.com/results?search_query=angular+event+binding,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is main.ts responsible for?","Defining root component","Bootstrapping the Angular application","Configuring routing","Handling HTTP requests",B,"main.ts bootstraps the root module (AppModule) to run the application.",https://angular.io/guide/bootstrapping,https://youtube.com/results?search_query=angular+architecture,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What does the imports array in @NgModule do?","Declares components","Lists modules whose exported directives are needed","Provides services","Exports components",B,"Imports array tells Angular which other modules this module uses, making their exported directives available.",https://angular.io/api/core/NgModule#imports,https://youtube.com/results?search_query=angular+modules,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to create a form group in reactive forms?","Using FormGroup with FormControl instances","Using ngModel","Using #myForm='ngForm'","Using FormBuilder's group method",A,"Reactive forms explicitly create FormGroup containing FormControl instances.",https://angular.io/guide/reactive-forms#creating-a-formgroup-instance,https://youtube.com/results?search_query=angular+reactive+forms,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is routerLink for?","To bind a route path to a clickable element","To define a route","To access route parameters","To handle guards",A,"routerLink specifies the path to navigate to when the element is clicked.",https://angular.io/api/router/RouterLink,https://youtube.com/results?search_query=angular+routing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which path matches any route (wildcard)?","''","'default'","'**'","'/'",C,"The path '**' is a wildcard that matches any URL, typically for 404 pages.",https://angular.io/guide/router#setting-up-wildcard-routes,https://youtube.com/results?search_query=angular+routing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is a route guard?","A service that prevents unauthorized access","A directive that guards against XSS","A pipe that protects data","A component that shows warnings",A,"Route guards control access to routes based on conditions like authentication.",https://angular.io/guide/router#preventing-unauthorized-access,https://youtube.com/results?search_query=angular+routing+guards,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which interface must a custom pipe implement?","PipeInterface","PipeTransform","TransformPipe","IPipe",B,"A custom pipe must implement PipeTransform, which defines the transform method.",https://angular.io/api/core/PipeTransform,https://youtube.com/results?search_query=angular+pipes,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to handle form submission?","Using (ngSubmit) on form","Using (click) on submit button","Using (submit) on form","All of the above",D,"Both (ngSubmit) and (click) work, but (ngSubmit) is preferred as it captures both button click and Enter key.",https://angular.io/guide/forms#submit-the-form-with-ngsubmit,https://youtube.com/results?search_query=angular+forms,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"When is ngOnChanges called?","On component initialization","When any data-bound property changes","Before component destruction","After view initialization",B,"ngOnChanges is called whenever one or more input properties change.",https://angular.io/api/core/OnChanges,https://youtube.com/results?search_query=angular+lifecycle+hooks,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to share data between unrelated components?","Using @Input/@Output","Using parent-child communication","Using a shared service","Using local storage",C,"A shared service with observables is standard for unrelated component communication.",https://angular.io/guide/component-interaction#parent-and-children-communicate-via-a-service,https://youtube.com/results?search_query=angular+service+communication,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Syntax for *ngFor iterating over items?","*ngFor=""let item of items""","*ngFor=""item in items""","*ngFor=""#item in items""","*ngFor=""items as item""",A,"Correct microsyntax is '*ngFor=""let item of items""'.",https://angular.io/api/common/NgFor,https://youtube.com/results?search_query=angular+directives,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Module needed for reactive forms?","FormsModule","ReactiveFormsModule","HttpClientModule","RouterModule",B,"ReactiveFormsModule provides directives like formGroup and formControl.",https://angular.io/guide/reactive-forms#setting-up-reactive-forms,https://youtube.com/results?search_query=angular+reactive+forms,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to define child routes?","Using children property in route config","Creating a separate module","Using wildcard route","Adding a <router-outlet>",A,"Child routes are defined in the children array of a parent route.",https://angular.io/guide/router#defining-child-routes,https://youtube.com/results?search_query=angular+routing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What does templateUrl do?","Specifies inline HTML","Points to external HTML file","Defines CSS","Sets selector",B,"templateUrl points to an external HTML file for the component's template.",https://angular.io/api/core/Component#templateurl,https://youtube.com/results?search_query=angular+components,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to inject a service into a component?","Using new keyword","Adding to providers and constructor","Using @Inject on property","Declaring in declarations",B,"Provide the service (often in module) and add it as constructor parameter; Angular injects it.",https://angular.io/guide/dependency-injection,https://youtube.com/results?search_query=angular+dependency+injection,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is the safe navigation operator?","?","!","|","&",A,"The safe navigation operator (?.) protects against null/undefined in property paths.",https://angular.io/guide/template-expression-operators#safe-navigation-operator,https://youtube.com/results?search_query=angular+templates,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Command to serve an Angular app?","ng serve","ng run","ng start","ng build",A,"ng serve builds and serves the app, rebuilding on changes.",https://angular.io/cli/serve,https://youtube.com/results?search_query=angular+cli,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which defines component styles?","styles","styleUrls","css","Both A and B",D,"styles is for inline styles, styleUrls for external files. Both can be used.",https://angular.io/api/core/Component#styles,https://youtube.com/results?search_query=angular+components,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to handle HTTP errors?","Using catchError operator","Adding second callback to subscribe","Using try-catch","Using error event on HttpClient",A,"catchError operator in pipe handles errors from an observable.",https://angular.io/guide/http#error-handling,https://youtube.com/results?search_query=angular+http+client,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Purpose of trackBy in *ngFor?","To track items by unique ID for performance","To trace errors","To filter list","To sort items",A,"trackBy helps Angular identify changed items, reducing DOM manipulations.",https://angular.io/api/common/NgFor#change-propagation,https://youtube.com/results?search_query=angular+directives,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"How to define a lazy-loaded route?","Using loadChildren","Using lazy attribute","Adding special module","Importing module directly",A,"Lazy loading uses loadChildren (or loadComponent) in route config.",https://angular.io/guide/lazy-loading-ngmodules,https://youtube.com/results?search_query=angular+routing,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"What is a standalone component?","A component not needing declaration in NgModule","A component with no dependencies","A component using inline template","A component not used in routing",A,"Standalone components are self-contained and can be imported directly.",https://angular.io/guide/standalone-components,https://youtube.com/results?search_query=angular+standalone+components,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
Angular,Basic,"Which hook is called after content projection?","ngAfterContentInit","ngAfterViewInit","ngOnInit","ngContentInit",A,"ngAfterContentInit is called after Angular projects external content.",https://angular.io/api/core/AfterContentInit,https://youtube.com/results?search_query=angular+lifecycle+hooks,https://youtube.com/results?search_query=angular+hindi,https://youtube.com/results?search_query=angular+kannada,https://youtube.com/results?search_query=angular+tamil,https://youtube.com/results?search_query=angular+telugu
