"Go","Basic","What is the basic structure of a Go program?","Program structure","Main package","Go program","A","package main; import statements; func main() { }","Program Structure","https://golang.org/doc/effective_go","https://youtube.com/results?search_query=go+program+structure","https://youtube.com/results?search_query=go+program+structure+hindi","https://youtube.com/results?search_query=go+program+structure+kannada","https://youtube.com/results?search_query=go+program+structure+tamil","https://youtube.com/results?search_query=go+program+structure+telugu"
"Go","Basic","How do you get the length of a string?","len(s)","s.Length()","len(string(s))","s.Count()","A","len(s) returns number of bytes (not runes)","Strings","https://go.dev/ref/spec#Length_and_capacity","https://youtube.com/results?search_query=go+string+length","https://youtube.com/results?search_query=go+len+string+hindi","https://youtube.com/results?search_query=go+len+string+kannada","https://youtube.com/results?search_query=go+len+string+tamil","https://youtube.com/results?search_query=go+len+string+telugu"
"Go","Basic","How do you iterate over characters (runes) in a string?","for _, r := range s { ... }","for i := 0; i < len(s); i++ { s[i] }","range s.Characters()","for char in s","A","range on string yields index (byte position) and rune","Strings","https://go.dev/ref/spec#For_range","https://youtube.com/results?search_query=go+range+over+string","https://youtube.com/results?search_query=go+range+string+hindi","https://youtube.com/results?search_query=go+range+string+kannada","https://youtube.com/results?search_query=go+range+string+tamil","https://youtube.com/results?search_query=go+range+string+telugu"
"Go","Basic","What is strings.Builder used for?","Efficient string concatenation (avoid quadratic behavior)","Replace fmt package","Parse JSON strings","Handle binary data","A","Builder minimizes allocations when building strings incrementally","Strings","https://pkg.go.dev/strings#Builder","https://youtube.com/results?search_query=go+strings+builder","https://youtube.com/results?search_query=go+builder+hindi","https://youtube.com/results?search_query=go+builder+kannada","https://youtube.com/results?search_query=go+builder+tamil","https://youtube.com/results?search_query=go+builder+telugu"
"Go","Basic","Why is += slow for large string concatenation?","Creates new string each time → quadratic time","It uses reflection","It locks the string","It converts to []byte first","A","Each += allocates and copies the growing string","Performance","https://go.dev/blog/strings","https://youtube.com/results?search_query=go+string+concatenation+performance","https://youtube.com/results?search_query=go+string+concat+hindi","https://youtube.com/results?search_query=go+string+concat+kannada","https://youtube.com/results?search_query=go+string+concat+tamil","https://youtube.com/results?search_query=go+string+concat+telugu"
"Go","Basic","What package provides time and date functionality?","time","datetime","date","os/time","A","time.Now(), time.Parse, time.Duration, etc.","Time","https://pkg.go.dev/time","https://youtube.com/results?search_query=go+time+package+basic","https://youtube.com/results?search_query=go+time+hindi","https://youtube.com/results?search_query=go+time+kannada","https://youtube.com/results?search_query=go+time+tamil","https://youtube.com/results?search_query=go+time+telugu"
"Go","Basic","How do you get current time in Go?","time.Now()","time.Current()","os.Time()","new(time.Time)","A","time.Now() returns current local time","Time","https://pkg.go.dev/time#Now","https://youtube.com/results?search_query=go+time+now","https://youtube.com/results?search_query=go+now+hindi","https://youtube.com/results?search_query=go+now+kannada","https://youtube.com/results?search_query=go+now+tamil","https://youtube.com/results?search_query=go+now+telugu"
"Go","Basic","What is time.Duration?","A type representing elapsed time (nanoseconds)","A clock type","A date only type","A timezone type","A","Used for differences: time.Since(t), time.Sleep(d)","Time","https://pkg.go.dev/time#Duration","https://youtube.com/results?search_query=go+time+duration","https://youtube.com/results?search_query=go+duration+hindi","https://youtube.com/results?search_query=go+duration+kannada","https://youtube.com/results?search_query=go+duration+tamil","https://youtube.com/results?search_query=go+duration+telugu"
"Go","Basic","How do you sleep for 2 seconds?","time.Sleep(2 * time.Second)","sleep(2)","time.Wait(2)","os.Sleep(2000)","A","time.Sleep accepts Duration","Time","https://pkg.go.dev/time#Sleep","https://youtube.com/results?search_query=go+time+sleep","https://youtube.com/results?search_query=go+sleep+hindi","https://youtube.com/results?search_query=go+sleep+kannada","https://youtube.com/results?search_query=go+sleep+tamil","https://youtube.com/results?search_query=go+sleep+telugu"
"Go","Basic","What layout string is used for parsing standard dates?","2006-01-02 15:04:05","YYYY-MM-DD HH:mm:ss","dd/MM/yyyy","Mon Jan 2 15:04:05","A","Go uses reference time Mon Jan 2 15:04:05 MST 2006 as pattern","Time","https://pkg.go.dev/time#Parse","https://youtube.com/results?search_query=go+time+layout","https://youtube.com/results?search_query=go+time+parse+hindi","https://youtube.com/results?search_query=go+time+parse+kannada","https://youtube.com/results?search_query=go+time+parse+tamil","https://youtube.com/results?search_query=go+time+parse+telugu"
"Go","Basic","How do you format a time value?","t.Format(\"2006-01-02\")","fmt.Printf(t)","t.String()","time.Format(t)","A","Format uses the same reference layout pattern","Time","https://pkg.go.dev/time#Time.Format","https://youtube.com/results?search_query=go+time+format","https://youtube.com/results?search_query=go+format+hindi","https://youtube.com/results?search_query=go+format+kannada","https://youtube.com/results?search_query=go+format+tamil","https://youtube.com/results?search_query=go+format+telugu"
"Go","Basic","What package is commonly used for HTTP clients and servers?","net/http","http","web/http","net","A","net/http provides http.Get, http.ListenAndServe, etc.","HTTP","https://pkg.go.dev/net/http","https://youtube.com/results?search_query=go+net+http+basic","https://youtube.com/results?search_query=go+http+hindi","https://youtube.com/results?search_query=go+http+kannada","https://youtube.com/results?search_query=go+http+tamil","https://youtube.com/results?search_query=go+http+telugu"
"Go","Basic","How do you make a simple GET request?","http.Get(\"https://example.com\")","net.Get(\"https://example.com\")","request.Get()","go get url","A","http.Get returns Response and error","HTTP","https://pkg.go.dev/net/http#Get","https://youtube.com/results?search_query=go+http+get","https://youtube.com/results?search_query=go+get+hindi","https://youtube.com/results?search_query=go+get+kannada","https://youtube.com/results?search_query=go+get+tamil","https://youtube.com/results?search_query=go+get+telugu"
"Go","Basic","What function starts a basic HTTP server?","http.ListenAndServe(\":8080\", nil)","http.Start(\":8080\")","server.Run(8080)","go http.Server()","A","Listens on address and serves with default multiplexer","HTTP","https://pkg.go.dev/net/http#ListenAndServe","https://youtube.com/results?search_query=go+http+server+basic","https://youtube.com/results?search_query=go+listenandserve+hindi","https://youtube.com/results?search_query=go+listenandserve+kannada","https://youtube.com/results?search_query=go+listenandserve+tamil","https://youtube.com/results?search_query=go+listenandserve+telugu"
"Go","Basic","How do you register a handler for a path?","http.HandleFunc(\"/hello\", handler)","http.Get(\"/hello\", handler)","router.Add(\"/hello\")","http.Server.Handle(\"/hello\")","A","http.HandleFunc registers handler for pattern","HTTP","https://pkg.go.dev/net/http#HandleFunc","https://youtube.com/results?search_query=go+handlefunc","https://youtube.com/results?search_query=go+handlefunc+hindi","https://youtube.com/results?search_query=go+handlefunc+kannada","https://youtube.com/results?search_query=go+handlefunc+tamil","https://youtube.com/results?search_query=go+handlefunc+telugu"
"Go","Basic","What is http.HandlerFunc?","A function type that implements http.Handler","A struct for routes","A middleware type","A response writer","A","Adapter so ordinary functions can be used as handlers","HTTP","https://pkg.go.dev/net/http#HandlerFunc","https://youtube.com/results?search_query=go+handlerfunc","https://youtube.com/results?search_query=go+handlerfunc+hindi","https://youtube.com/results?search_query=go+handlerfunc+kannada","https://youtube.com/results?search_query=go+handlerfunc+tamil","https://youtube.com/results?search_query=go+handlerfunc+telugu"

